dt,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day
2015-11-13,20.08,2023.040039,4278750000.0,17245.24,134.64,22396.140625,-0.767205,0.14,1,92.1004393588483,61.5718879699707,2045.969971
2015-11-16,18.16,2053.189941,3741240000.0,17483.01,137.59,22010.820313,-0.777958,0.15,1,92.1004393588483,291.9892578125,2023.040039
2015-11-17,18.84,2050.439941,4427350000.0,17489.5,167.19,22264.25,-0.78065,0.14,1,92.1004393588483,354.051879882812,2053.189941
2015-11-18,16.85,2083.580078,3926390000.0,17737.16,106.81,22188.259766,-0.782953,0.12,1,92.1004393588483,309.495361328125,2050.439941
2015-11-19,16.99,2081.23999,3628110000.0,17732.75,114.63,22500.220703,-0.784867,0.11,1,92.1004393588483,242.893707275391,2083.580078
2015-11-20,15.47,2089.169922,3929600000.0,17823.81,153.14,22754.720703,-0.786393,0.12,1,92.1004393588483,212.192947387695,2081.23999
2015-11-23,15.62,2086.590088,3587980000.0,17792.68,134.68,22665.900391,-0.78798,0.14,1,92.1004393588483,170.007354736328,2089.169922
2015-11-24,15.93,2089.139893,3884930000.0,17812.19,127.17,22587.630859,-0.786621,0.16,1,92.1004393588483,246.838134765625,2086.590088
2015-11-25,15.19,2088.870117,2852940000.0,17813.39,82.54,22498.0,-0.784205,0.19,1,92.1004393588483,247.6171875,2089.139893
2015-11-27,15.12,2090.110107,1466840000.0,17798.49,46.82,22068.320313,-0.776203,0.18,1,92.1004393588483,237.591064453125,2088.870117
2015-11-30,16.13,2080.409912,4275030000.0,17719.92,155.56,21996.419922,-0.755731,0.22,1,92.1004393588483,100.228973388672,2090.110107
2015-12-01,14.67,2102.629883,3712120000.0,17888.35,103.88,22381.349609,-0.745924,0.21,1,99.3426142646588,170.499816894531,2080.409912
2015-12-02,15.91,2079.51001,3950640000.0,17729.68,102.86,22479.689453,-0.735336,0.21,1,99.3426142646588,192.697845458984,2102.629883
2015-12-03,18.11,2049.620117,4306490000.0,17477.67,126.99,22417.009766,-0.723965,0.21,1,99.3426142646588,157.924728393555,2079.51001
2015-12-04,14.81,2091.689941,4214910000.0,17847.63,137.65,22235.890625,-0.711804,0.23,1,99.3426142646588,156.332916259766,2049.620117
2015-12-07,15.84,2077.070068,4043820000.0,17730.51,99.67,22203.220703,-0.671737,0.29,1,99.3426142646588,197.367156982422,2091.689941
2015-12-08,17.6,2063.590088,4173570000.0,17568.0,113.72,21905.130859,-0.658768,0.27,1,99.3426142646588,197.981460571289,2077.070068
2015-12-09,19.61,2047.619995,4385250000.0,17492.3,122.02,21803.759766,-0.646183,0.26,1,99.3426142646588,199.496368408203,2063.590088
2015-12-10,19.34,2052.22998,3715150000.0,17574.75,107.31,21704.609375,-0.633978,0.24,1,99.3426142646588,147.407211303711,2047.619995
2015-12-11,24.39,2012.369995,4301060000.0,17265.21,134.51,21464.050781,-0.622148,0.23,1,99.3426142646588,150.003067016602,2052.22998
2015-12-14,22.73,2021.939941,4612440000.0,17368.5,142.54,21309.849609,-0.58868,0.26,1,99.3426142646588,119.418579101562,2012.369995
2015-12-15,20.95,2043.410034,4353540000.0,17524.91,123.43,21274.369141,-0.577949,0.25,1,99.3426142646588,142.257507324219,2021.939941
2015-12-16,17.86,2073.070068,4635450000.0,17749.09,123.79,21701.210938,-0.567393,0.27,1,99.3426142646588,170.604339599609,2043.410034
2015-12-17,18.94,2041.890015,4327390000.0,17495.84,115.78,21872.060547,-0.557009,0.23,1,99.3426142646588,162.979965209961,2073.070068
2015-12-18,20.7,2005.550049,6683070000.0,17128.55,344.56,21755.560547,-0.546792,0.19,1,99.3426142646588,134.475006103516,2041.890015
2015-12-21,18.7,2021.150024,3760280000.0,17251.62,114.91,21791.679688,-0.516014,0.24,1,99.3426142646588,165.017211914062,2005.550049
2015-12-22,16.6,2038.969971,3520860000.0,17417.27,91.57,21830.019531,-0.504245,0.21,1,99.3426142646588,143.277145385742,2021.150024
2015-12-23,15.57,2064.290039,3484090000.0,17602.61,92.82,22040.589844,-0.491532,0.2,1,99.3426142646588,73.7386703491211,2038.969971
2015-12-24,15.74,2060.98999,1411860000.0,17552.17,40.35,22138.130859,-0.47787,0.2,1,99.3426142646588,111.124473571777,2064.290039
2015-12-28,16.91,2056.5,2492510000.0,17528.27,59.77,21919.619141,-0.41445,0.23,1,99.3426142646588,147.822494506836,2060.98999
2015-12-29,16.08,2078.360107,2542000000.0,17720.98,69.86,21999.619141,-0.397618,0.23,1,99.3426142646588,109.346893310547,2056.5
2015-12-30,17.29,2063.360107,2367430000.0,17603.87,59.76,21882.150391,-0.380632,0.21,1,99.3426142646588,141.562728881836,2078.360107
2015-12-31,18.21,2043.939941,2655330000.0,17425.03,93.69,21914.400391,-0.363485,0.16,1,99.3426142646588,70.1072540283203,2063.360107
2016-01-04,20.7,2012.660034,4304880000.0,17148.94,148.06,21327.119141,-0.299763,0.22,1,119.01519477701,133.571273803711,2043.939941
2016-01-05,19.34,2016.709961,3706620000.0,17158.66,105.75,21188.720703,-0.285259,0.2,1,119.01519477701,205.159027099609,2012.660034
2016-01-06,20.59,1990.26001,4336660000.0,16906.51,120.25,20980.810547,-0.27112,0.21,1,119.01519477701,161.469329833984,2016.709961
2016-01-07,24.99,1943.089966,5076590000.0,16514.1,176.24,20333.339844,-0.25734,0.2,1,119.01519477701,205.203308105469,1990.26001
2016-01-08,27.01,1922.030029,4664940000.0,16346.45,141.85,20453.710938,-0.243915,0.2,1,119.01519477701,181.014633178711,1943.089966
2016-01-11,24.3,1923.670044,4607290000.0,16398.57,127.79,19888.5,-0.205915,0.21,1,119.01519477701,95.2495498657227,1922.030029
2016-01-12,22.47,1938.680054,4887260000.0,16516.22,117.48,19711.759766,-0.194262,0.21,1,119.01519477701,106.389038085938,1923.670044
2016-01-13,25.22,1890.280029,5087030000.0,16151.41,153.53,19934.880859,-0.183143,0.22,1,119.01519477701,139.334609985352,1938.680054
2016-01-14,23.95,1921.839966,5241110000.0,16379.05,158.83,19817.410156,-0.172552,0.25,1,119.01519477701,125.476051330566,1890.280029
2016-01-15,27.02,1880.329956,5468460000.0,15988.08,239.21,19520.769531,-0.162486,0.24,1,119.01519477701,112.73136138916,1921.839966
2016-01-19,26.05,1881.329956,4928350000.0,16016.02,144.36,19635.810547,-0.131032,0.26,1,119.01519477701,154.420455932617,1880.329956
2016-01-20,27.59,1859.329956,6416070000.0,15766.74,191.87,18886.300781,-0.127177,0.26,1,119.01519477701,194.337295532227,1881.329956
2016-01-21,26.69,1868.98999,5078810000.0,15882.68,145.14,18542.150391,-0.125041,0.28,1,119.01519477701,87.8665161132812,1859.329956
2016-01-22,22.34,1906.900024,4901760000.0,16093.51,145.85,19080.509766,-0.124626,0.31,1,119.01519477701,110.862373352051,1868.98999
2016-01-25,24.15,1877.079956,4401380000.0,15885.22,123.25,19340.140625,-0.132177,0.31,1,119.01519477701,82.8141937255859,1906.900024
2016-01-26,22.5,1903.630005,4357940000.0,16167.23,118.21,18860.800781,-0.135606,0.31,1,119.01519477701,72.0123443603516,1877.079956
2016-01-27,23.11,1882.949951,4754040000.0,15944.46,138.35,19052.449219,-0.139238,0.32,1,119.01519477701,93.9735488891602,1903.630005
2016-01-28,22.42,1893.359985,4693010000.0,16069.64,130.12,19195.830078,-0.143076,0.35,1,119.01519477701,76.8379058837891,1882.949951
2016-01-29,20.2,1940.23999,5497570000.0,16466.3,217.94,19683.109375,-0.147122,0.33,1,119.01519477701,83.2523574829102,1893.359985
2016-02-01,19.98,1939.380005,4322530000.0,16449.18,114.45,19595.5,-0.161825,0.35,1,114.624555750157,132.706878662109,1940.23999
2016-02-02,21.98,1903.030029,4463190000.0,16153.54,126.21,19446.839844,-0.168508,0.34,1,114.624555750157,103.517738342285,1939.380005
2016-02-03,21.65,1912.530029,5172950000.0,16336.66,141.87,18991.589844,-0.175893,0.33,1,114.624555750157,104.031044006348,1903.030029
2016-02-04,21.84,1915.449951,5193320000.0,16416.58,131.49,19183.089844,-0.183982,0.29,1,114.624555750157,96.6531753540039,1912.530029
2016-02-05,23.38,1880.050049,4929940000.0,16204.97,139.01,19288.169922,-0.192778,0.3,1,114.624555750157,109.377235412598,1915.449951
2016-02-08,26.0,1853.439941,5636460000.0,16027.05,165.88,19288.169922,-0.222931,0.32,1,114.624555750157,139.53092956543,1880.050049
2016-02-09,26.54,1852.209961,5183220000.0,16014.38,127.74,19288.169922,-0.233558,0.3,1,114.624555750157,77.6004180908203,1853.439941
2016-02-10,26.29,1851.859985,4471170000.0,15914.74,122.29,19288.169922,-0.244394,0.31,1,114.624555750157,99.3273620605469,1852.209961
2016-02-11,28.14,1829.079956,5500800000.0,15660.18,172.07,18545.800781,-0.255443,0.28,1,114.624555750157,118.475242614746,1851.859985
2016-02-12,25.4,1864.780029,4696920000.0,15973.84,132.55,18319.580078,-0.266709,0.3,1,114.624555750157,106.143692016602,1829.079956
2016-02-16,24.11,1895.579956,4570670000.0,16196.41,142.03,19122.080078,-0.312441,0.3,1,114.624555750157,128.851913452148,1864.780029
2016-02-17,22.31,1926.819946,5011540000.0,16453.83,124.08,18924.570313,-0.323267,0.3,1,114.624555750157,134.091949462891,1895.579956
2016-02-18,21.64,1917.829956,4436490000.0,16413.43,104.95,19363.080078,-0.333805,0.3,1,114.624555750157,118.959609985352,1926.819946
2016-02-19,20.53,1917.780029,4142850000.0,16391.99,134.34,19285.5,-0.34406,0.31,1,114.624555750157,161.588668823242,1917.829956
2016-02-22,19.38,1945.5,4054710000.0,16620.66,102.24,19464.089844,-0.373572,0.33,1,114.624555750157,104.662483215332,1917.780029
2016-02-23,20.98,1921.27002,3890650000.0,16431.78,98.17,19414.779297,-0.38355,0.32,1,114.624555750157,150.357681274414,1945.5
2016-02-24,20.72,1929.800049,4317250000.0,16484.99,93.62,19192.449219,-0.393671,0.33,1,114.624555750157,115.613136291504,1921.27002
2016-02-25,19.11,1951.699951,4118210000.0,16697.29,94.12,18888.75,-0.403941,0.32,1,114.624555750157,57.1890869140625,1929.800049
2016-02-26,19.81,1948.050049,4348510000.0,16639.97,98.48,19364.150391,-0.414363,0.33,1,114.624555750157,88.8737716674805,1951.699951
2016-02-29,20.55,1932.22998,4588180000.0,16516.5,126.22,19111.929688,-0.447186,0.33,1,114.624555750157,59.7348289489746,1948.050049
2016-03-01,17.7,1978.349976,4819750000.0,16865.08,105.05,19407.460938,-0.459462,0.33,1,104.190810493181,123.235404968262,1932.22998
2016-03-02,17.09,1986.449951,4666610000.0,16899.32,104.47,20003.490234,-0.471534,0.36,1,104.190810493181,81.8512420654297,1978.349976
2016-03-03,16.7,1993.400024,5081700000.0,16943.9,91.11,19941.759766,-0.483408,0.28,1,104.190810493181,131.775665283203,1986.449951
2016-03-04,16.86,1999.98999,6049930000.0,17006.77,106.91,20176.699219,-0.495087,0.29,1,104.190810493181,72.0123443603516,1993.400024
2016-03-07,17.35,2001.76001,4968180000.0,17073.95,100.29,20159.720703,-0.52803,0.32,1,104.190810493181,67.1815643310547,1999.98999
2016-03-08,18.67,1979.26001,4641650000.0,16964.1,108.38,20011.580078,-0.537027,0.29,1,104.190810493181,103.057662963867,2001.76001
2016-03-09,18.34,1989.26001,4038120000.0,17000.36,116.69,19996.259766,-0.544877,0.3,1,104.190810493181,91.760871887207,1979.26001
2016-03-10,18.05,1989.569946,4376790000.0,16995.13,117.57,19984.419922,-0.551582,0.32,1,104.190810493181,99.9481582641602,1989.26001
2016-03-11,16.5,2022.189941,4078620000.0,17213.31,123.43,20199.599609,-0.557144,0.33,1,104.190810493181,58.5100250244141,1989.569946
2016-03-14,16.92,2019.640015,3487850000.0,17229.13,96.35,20435.339844,-0.56731,0.34,1,104.190810493181,134.748504638672,2022.189941
2016-03-15,16.84,2015.930054,3560280000.0,17251.53,92.83,20288.769531,-0.568944,0.34,1,104.190810493181,132.502700805664,2019.640015
2016-03-16,14.99,2027.219971,4057020000.0,17325.76,118.71,20257.699219,-0.569755,0.31,1,104.190810493181,100.380844116211,2015.930054
2016-03-17,14.44,2040.589966,4530480000.0,17481.49,117.99,20503.810547,-0.569743,0.29,1,104.190810493181,79.6693496704102,2027.219971
2016-03-18,14.02,2049.580078,6503140000.0,17602.3,321.23,20671.630859,-0.568908,0.3,1,104.190810493181,104.469940185547,2040.589966
2016-03-21,13.79,2051.600098,3376600000.0,17623.87,84.41,20684.150391,-0.56118,0.31,1,104.190810493181,112.463714599609,2049.580078
2016-03-22,14.17,2049.800049,3418460000.0,17582.57,95.45,20666.75,-0.556492,0.3,1,104.190810493181,76.3704376220703,2051.600098
2016-03-23,14.94,2036.709961,3639510000.0,17502.59,84.24,20615.230469,-0.550699,0.3,1,104.190810493181,245.375381469727,2049.800049
2016-03-24,14.74,2035.939941,3407720000.0,17515.73,84.1,20345.609375,-0.543799,0.3,1,104.190810493181,141.84797668457,2036.709961
2016-03-28,15.24,2037.050049,2809090000.0,17535.39,70.46,20345.609375,-0.50528,0.29,1,104.190810493181,157.186874389648,2035.939941
2016-03-29,13.82,2055.01001,3822330000.0,17633.11,86.16,20366.300781,-0.493217,0.23,1,104.190810493181,168.956314086914,2037.050049
2016-03-30,13.56,2063.949951,3590310000.0,17716.66,79.33,20803.390625,-0.480235,0.2,1,104.190810493181,140.478256225586,2055.01001
2016-03-31,13.95,2059.73999,3715280000.0,17685.09,102.6,20776.699219,-0.466329,0.21,1,104.190810493181,131.277450561523,2063.949951
2016-04-01,13.1,2072.780029,3749990000.0,17792.75,104.89,20498.919922,-0.451494,0.23,1,84.2513388278554,156.70491027832,2059.73999
2016-04-04,14.12,2066.129883,3485710000.0,17737.0,85.23,20498.919922,-0.413261,0.23,1,84.2513388278554,113.142723083496,2072.780029
2016-04-05,15.42,2045.170044,4154920000.0,17603.32,115.23,20177.0,-0.403303,0.23,1,84.2513388278554,89.2608032226562,2066.129883
2016-04-06,14.09,2066.659912,3750800000.0,17716.05,99.41,20206.669922,-0.394819,0.23,1,84.2513388278554,101.514175415039,2045.170044
2016-04-07,16.16,2041.910034,3801250000.0,17541.96,90.12,20266.050781,-0.387807,0.23,1,84.2513388278554,93.8784332275391,2066.659912
2016-04-08,15.36,2047.599976,3359530000.0,17576.96,79.99,20370.400391,-0.382263,0.23,1,84.2513388278554,46.477352142334,2041.910034
2016-04-11,16.26,2041.98999,3567840000.0,17556.41,107.1,20440.810547,-0.374252,0.23,1,84.2513388278554,95.7389450073242,2047.599976
2016-04-12,14.85,2061.719971,4239740000.0,17721.25,81.02,20504.439453,-0.374222,0.22,1,84.2513388278554,79.8209075927734,2041.98999
2016-04-13,13.84,2082.419922,4191830000.0,17908.28,91.71,21158.710938,-0.375482,0.23,1,84.2513388278554,97.7021408081055,2061.719971
2016-04-14,13.72,2082.780029,3765870000.0,17926.43,84.51,21337.810547,-0.378035,0.22,1,84.2513388278554,96.7815322875977,2082.419922
2016-04-15,13.62,2080.72998,3701450000.0,17897.46,118.16,21316.470703,-0.381879,0.22,1,84.2513388278554,86.4148101806641,2082.780029
2016-04-18,13.35,2094.340088,3316880000.0,18004.16,89.39,21161.5,-0.400834,0.22,1,84.2513388278554,52.3036994934082,2080.72998
2016-04-19,13.24,2100.800049,3896830000.0,18053.6,89.82,21436.210938,-0.409166,0.21,1,84.2513388278554,90.2462387084961,2094.340088
2016-04-20,13.28,2102.399902,4184880000.0,18096.27,100.21,21236.310547,-0.41845,0.23,1,84.2513388278554,93.1805267333984,2100.800049
2016-04-21,13.95,2091.47998,4175290000.0,17982.52,102.72,21622.25,-0.428692,0.23,1,84.2513388278554,93.311767578125,2102.399902
2016-04-22,13.22,2091.580078,3790580000.0,18003.75,134.12,21467.039063,-0.439895,0.23,1,84.2513388278554,76.7215957641602,2091.47998
2016-04-25,14.08,2087.790039,3319740000.0,17977.24,83.77,21304.439453,-0.478549,0.25,1,84.2513388278554,80.2722396850586,2091.580078
2016-04-26,13.96,2091.699951,3557190000.0,17990.32,92.57,21407.269531,-0.492114,0.24,1,84.2513388278554,80.3046722412109,2087.790039
2016-04-27,13.77,2095.149902,4100110000.0,18041.55,109.09,21361.599609,-0.505899,0.24,1,84.2513388278554,74.1619644165039,2091.699951
2016-04-28,15.22,2075.810059,4309840000.0,17830.76,100.92,21388.029297,-0.519911,0.22,1,84.2513388278554,105.861022949219,2095.149902
2016-04-29,15.7,2065.300049,4704720000.0,17773.64,136.67,21067.050781,-0.534155,0.22,1,84.2513388278554,77.5373458862305,2075.810059
2016-05-02,14.68,2081.429932,3841110000.0,17891.16,80.1,21067.050781,-0.576013,0.22,1,82.041266713757,99.3186111450195,2065.300049
2016-05-03,15.6,2063.370117,4173390000.0,17750.91,97.06,20676.939453,-0.586595,0.21,1,82.041266713757,71.1287536621094,2081.429932
2016-05-04,16.05,2051.120117,4058560000.0,17651.26,95.02,20525.830078,-0.59511,0.19,1,82.041266713757,104.36856842041,2063.370117
2016-05-05,15.91,2050.629883,4008530000.0,17660.71,81.53,20449.820313,-0.601564,0.2,1,82.041266713757,103.826751708984,2051.120117
2016-05-06,14.72,2057.139893,3796350000.0,17740.63,80.02,20109.869141,-0.605958,0.19,1,82.041266713757,79.3679504394531,2050.629883
2016-05-09,14.57,2058.689941,3788620000.0,17705.91,85.59,20156.810547,-0.60774,0.24,1,82.041266713757,100.380844116211,2057.139893
2016-05-10,13.63,2084.389893,3600200000.0,17928.35,75.79,20242.679688,-0.605791,0.24,1,82.041266713757,72.8036880493164,2058.689941
2016-05-11,14.69,2064.459961,3821980000.0,17711.12,87.39,20055.289063,-0.602726,0.26,1,82.041266713757,113.594688415527,2084.389893
2016-05-12,14.41,2064.110107,3782390000.0,17720.5,88.56,19915.460938,-0.598545,0.27,1,82.041266713757,101.358123779297,2064.459961
2016-05-13,15.04,2046.609985,3579880000.0,17535.32,86.65,19719.289063,-0.593246,0.29,1,82.041266713757,88.2175140380859,2064.110107
2016-05-16,14.68,2066.659912,3501360000.0,17710.71,88.44,19883.949219,-0.570712,0.28,1,82.041266713757,66.8685989379883,2046.609985
2016-05-17,15.57,2047.209961,4108960000.0,17529.98,103.26,20118.800781,-0.561108,0.28,1,82.041266713757,88.4044723510742,2066.659912
2016-05-18,15.95,2047.630005,4101320000.0,17526.62,79.12,19826.410156,-0.550468,0.3,1,82.041266713757,92.4007720947266,2047.209961
2016-05-19,16.33,2040.040039,3846770000.0,17435.4,95.53,19694.330078,-0.538787,0.31,1,82.041266713757,73.9206161499023,2047.630005
2016-05-20,15.2,2052.320068,3507650000.0,17500.94,112.0,19852.199219,-0.52606,0.33,1,82.041266713757,115.902481079102,2040.040039
2016-05-23,15.82,2048.040039,3055480000.0,17492.93,87.79,19809.029297,-0.481195,0.35,1,82.041266713757,121.707763671875,2052.320068
2016-05-24,14.42,2076.060059,3627340000.0,17706.05,86.48,19830.429688,-0.46351,0.35,1,82.041266713757,86.6769714355469,2048.040039
2016-05-25,13.9,2090.540039,3859160000.0,17851.51,79.18,20368.050781,-0.444387,0.33,1,82.041266713757,75.7446899414062,2076.060059
2016-05-26,13.43,2090.100098,3230990000.0,17828.29,68.94,20397.109375,-0.42382,0.31,1,82.041266713757,68.9161148071289,2090.540039
2016-05-27,13.12,2099.060059,3079150000.0,17873.22,73.19,20576.769531,-0.4018,0.32,1,82.041266713757,81.8512420654297,2090.100098
2016-05-31,14.19,2096.949951,4514410000.0,17787.2,147.39,20815.089844,-0.298147,0.34,1,82.041266713757,141.110443115234,2099.060059
2016-06-01,14.2,2099.330078,3525170000.0,17789.67,78.53,20760.980469,-0.267857,0.3,1,162.629117305025,100.839195251465,2096.949951
2016-06-02,13.63,2105.26001,3632720000.0,17838.56,75.56,20859.220703,-0.238657,0.29,1,162.629117305025,94.6447906494141,2099.330078
2016-06-03,13.47,2099.129883,3627780000.0,17807.06,82.28,20947.240234,-0.210537,0.3,1,162.629117305025,144.198837280273,2105.26001
2016-06-06,13.65,2109.409912,3442020000.0,17920.33,71.87,21030.220703,-0.132247,0.28,1,162.629117305025,101.405136108398,2099.129883
2016-06-07,14.05,2112.129883,3534730000.0,17938.28,78.75,21328.240234,-0.107743,0.28,1,162.629117305025,79.2243423461914,2109.409912
2016-06-08,14.08,2119.120117,3562060000.0,18005.05,71.26,21297.880859,-0.0839709,0.24,1,162.629117305025,76.7215957641602,2112.129883
2016-06-09,14.64,2115.47998,3290320000.0,17985.19,69.69,21297.880859,-0.0609202,0.26,1,162.629117305025,61.3438453674316,2119.120117
2016-06-10,17.03,2096.070068,3515010000.0,17865.34,90.54,21042.640625,-0.038582,0.26,1,162.629117305025,62.166145324707,2115.47998
2016-06-13,20.97,2079.060059,3392030000.0,17732.48,101.69,20512.990234,0.0233614,0.27,1,162.629117305025,93.311767578125,2096.070068
2016-06-14,20.5,2075.320068,3759770000.0,17674.82,93.74,20387.529297,0.0411686,0.27,1,162.629117305025,108.355018615723,2079.060059
2016-06-15,20.14,2071.5,3544720000.0,17640.17,94.13,20467.519531,0.0574205,0.26,1,162.629117305025,129.708984375,2075.320068
2016-06-16,19.37,2077.98999,3628280000.0,17733.1,91.95,20038.419922,0.0721236,0.27,1,162.629117305025,78.9812774658203,2071.5
2016-06-17,19.41,2071.219971,4952630000.0,17675.16,248.68,20169.980469,0.0852836,0.27,1,162.629117305025,99.2867736816406,2077.98999
2016-06-20,18.37,2083.25,3467440000.0,17804.87,99.38,20510.199219,0.11614,0.28,1,162.629117305025,90.8284683227539,2071.219971
2016-06-21,18.48,2088.899902,3232880000.0,17829.73,85.14,20668.439453,0.124345,0.27,1,162.629117305025,116.319175720215,2083.25
2016-06-22,21.17,2085.449951,3168160000.0,17780.83,89.44,20795.119141,0.131613,0.27,1,162.629117305025,104.511734008789,2088.899902
2016-06-23,17.25,2113.320068,3297940000.0,18011.07,98.11,20868.339844,0.137947,0.31,1,162.629117305025,106.85701751709,2085.449951
2016-06-24,25.76,2037.410034,7597450000.0,17400.75,239.0,20259.130859,0.14335,0.27,1,162.629117305025,67.6034240722656,2113.320068
2016-06-27,23.85,2000.540039,5431220000.0,17140.24,138.74,20227.300781,0.153628,0.27,1,162.629117305025,109.869575500488,2037.410034
2016-06-28,18.75,2036.089966,4385810000.0,17409.72,112.19,20172.460938,0.154603,0.26,1,162.629117305025,96.4418411254883,2000.540039
2016-06-29,16.64,2070.77002,4241740000.0,17694.68,106.38,20436.119141,0.154292,0.26,1,162.629117305025,151.014114379883,2036.089966
2016-06-30,15.63,2098.860107,4622820000.0,17929.99,133.03,20794.369141,0.152697,0.26,1,162.629117305025,134.228500366211,2070.77002
2016-07-01,14.77,2102.949951,3458890000.0,17949.37,82.16,20794.369141,0.149817,0.28,1,121.964647683586,112.062507629395,2098.860107
2016-07-05,15.58,2088.550049,3658380000.0,17840.62,103.67,20750.720703,0.133196,0.28,1,121.964647683586,98.2786178588867,2102.949951
2016-07-06,14.96,2099.72998,3909380000.0,17918.62,93.0,20495.289063,0.128014,0.27,1,121.964647683586,107.646217346191,2088.550049
2016-07-07,14.76,2097.899902,3604550000.0,17895.88,81.57,20706.919922,0.122435,0.29,1,121.964647683586,141.47932434082,2099.72998
2016-07-08,13.2,2129.899902,3607500000.0,18146.74,93.46,20564.169922,0.116456,0.28,1,121.964647683586,131.02864074707,2097.899902
2016-07-11,13.54,2137.159912,3253340000.0,18226.93,80.88,20880.5,0.096588,0.31,1,121.964647683586,90.2462387084961,2129.899902
2016-07-12,13.55,2152.139893,4097820000.0,18347.67,90.21,21224.740234,0.0899678,0.29,1,121.964647683586,114.820373535156,2137.159912
2016-07-13,13.04,2152.429932,3502320000.0,18372.12,80.92,21322.369141,0.0834264,0.31,1,121.964647683586,57.693489074707,2152.139893
2016-07-14,12.82,2163.75,3465610000.0,18506.41,87.05,21561.060547,0.0769611,0.32,1,121.964647683586,109.424156188965,2152.429932
2016-07-15,12.67,2161.73999,3122600000.0,18516.55,123.69,21659.25,0.0705694,0.32,1,121.964647683586,91.6139526367188,2163.75
2016-07-18,12.44,2166.889893,3009310000.0,18533.05,75.54,21803.179688,0.0516333,0.32,1,121.964647683586,158.042343139648,2161.73999
2016-07-19,11.97,2163.780029,2968340000.0,18559.01,85.84,21673.199219,0.0451556,0.31,1,121.964647683586,190.248825073242,2166.889893
2016-07-20,11.77,2173.02002,3211860000.0,18595.03,93.23,21882.480469,0.0385614,0.32,1,121.964647683586,104.293731689453,2163.780029
2016-07-21,12.74,2165.169922,3438900000.0,18517.23,86.8,22000.490234,0.0318479,0.32,1,121.964647683586,146.573791503906,2173.02002
2016-07-22,12.02,2175.030029,3023280000.0,18570.85,87.71,21964.269531,0.0250126,0.33,1,121.964647683586,150.144714355469,2165.169922
2016-07-25,12.87,2168.47998,3057240000.0,18493.06,76.81,21993.439453,0.00365599,0.32,1,121.964647683586,100.571311950684,2175.030029
2016-07-26,13.05,2169.179932,3442350000.0,18473.75,85.37,22129.730469,-0.00387857,0.31,1,121.964647683586,81.7917938232422,2168.47998
2016-07-27,12.83,2166.580078,3995500000.0,18472.17,111.37,22218.990234,-0.0116412,0.31,1,121.964647683586,99.4293670654297,2169.179932
2016-07-28,12.72,2170.060059,3664240000.0,18456.35,85.75,22174.339844,-0.019635,0.25,1,121.964647683586,90.8936233520508,2166.580078
2016-07-29,11.87,2173.600098,4038840000.0,18432.24,111.55,21891.369141,-0.0278631,0.28,1,121.964647683586,107.763870239258,2170.060059
2016-08-01,12.44,2170.840088,3505990000.0,18404.51,83.47,22129.140625,-0.054127,0.29,1,91.8289031330884,98.5883255004883,2173.600098
2016-08-02,13.37,2157.030029,3848750000.0,18313.77,89.68,22129.140625,-0.0627299,0.29,1,91.8289031330884,126.302406311035,2170.840088
2016-08-03,12.86,2163.790039,3786530000.0,18355.0,78.55,21739.119141,-0.0708474,0.28,1,91.8289031330884,118.507537841797,2157.030029
2016-08-04,12.42,2164.25,3709200000.0,18352.05,64.5,21832.230469,-0.0784827,0.26,1,91.8289031330884,154.444473266602,2163.790039
2016-08-05,11.39,2182.870117,3663070000.0,18543.53,92.42,22146.089844,-0.0856389,0.28,1,91.8289031330884,93.311767578125,2164.25
2016-08-08,11.5,2180.889893,3327550000.0,18529.29,71.81,22494.759766,-0.104266,0.31,1,91.8289031330884,116.026893615723,2182.870117
2016-08-09,11.66,2181.73999,3334300000.0,18533.05,60.09,22465.609375,-0.109545,0.29,1,91.8289031330884,114.039222717285,2180.889893
2016-08-10,12.05,2175.48999,3254950000.0,18495.66,62.78,22492.429688,-0.114363,0.28,1,91.8289031330884,116.230445861816,2181.73999
2016-08-11,11.68,2185.790039,3423160000.0,18613.52,71.47,22580.550781,-0.118722,0.28,1,91.8289031330884,97.5795135498047,2175.48999
2016-08-12,11.55,2184.050049,3000660000.0,18576.47,61.58,22766.910156,-0.122624,0.29,1,91.8289031330884,112.608535766602,2185.790039
2016-08-15,11.81,2190.149902,3078530000.0,18636.05,62.35,22932.509766,-0.131562,0.31,1,91.8289031330884,97.8120422363281,2184.050049
2016-08-16,12.64,2178.149902,3196400000.0,18552.02,67.57,22910.839844,-0.133566,0.27,1,91.8289031330884,95.1244125366211,2190.149902
2016-08-17,12.19,2182.219971,3388910000.0,18573.94,71.0,22799.779297,-0.135078,0.3,1,91.8289031330884,61.1550941467285,2178.149902
2016-08-18,11.43,2187.02002,3300570000.0,18597.7,70.74,23023.160156,-0.136097,0.3,1,91.8289031330884,118.659133911133,2182.219971
2016-08-19,11.34,2183.870117,3084800000.0,18552.57,93.17,22937.220703,-0.136624,0.3,1,91.8289031330884,78.4039688110352,2187.02002
2016-08-22,12.27,2182.639893,2777550000.0,18529.42,73.45,22997.910156,-0.135391,0.29,1,91.8289031330884,84.603889465332,2183.870117
